subject,condition,correct,rt,odd_x,odd_y,sacc_x,sacc_y,odd_m,odd_v,odd_s,odd_k
S1,KV,False,1.1884252350972966,1.6097454957530837,3.107848039866598,3.835071136209337,0.9741434876696632,0.38265233848648206,33.03922878689913,0.10291314024890276,2.625362120938118
S1,M10,True,1.2245541650308298,3.4999084734620682,0.0253116058048084,3.43583466737477,0.8376310536470774,10.467555055205477,22.334107506710893,0.4723776382492848,0.015520377272403978
S1,V,True,0.5276101710302756,-3.343781989594313,1.0339835617961723,-2.662516936274592,1.4724290743858803,-4.415259730625166,61.85313889860739,0.10107005766637776,-0.4888511784422155
S1,K,False,1.1912459319573827,0.4025980200710444,3.476767871779028,3.078135333852777,0.8536450255503938,0.3147408439631197,21.03309390617001,-0.12884803758528354,1.7337794764361083
S1,V,True,1.1112696020281874,2.8900862564347762,1.9741837377424685,2.0500015188875,1.970951258074922,0.7499126659536399,50.85664963611231,0.22958294936804785,-0.12418545595745405
S1,V,True,1.8287851099739785,-0.7961702037748154,3.4082419231359102,-1.6267941041214615,4.401743394791245,-0.11956726326383205,50.968708727286895,-0.06916950859769748,-0.17386756735041445
S1,V,True,1.414519971003756,-0.3996025635664791,3.4771134280018963,0.3827181993844878,4.29039834668941,0.15233651441591126,49.37516442271061,0.06061825546971191,-0.08357516950570848
S1,KV,True,0.8579334519454278,-2.640612074687776,2.2972087129847654,-2.8578555971859783,1.1934642384113214,2.6490380924875883,36.636091364244045,0.3148345006258027,2.8886730885072733
S1,M15,True,0.7778208249947056,-3.4475674468900226,0.6035550506326746,-2.8578555971859783,1.2002125390407226,14.728625978932223,22.907504775987267,-0.55481742947021,0.802063508210869
S1,KV,False,0.8713336400105618,-1.9895077464528803,2.8795588076655045,1.2252772774103764,1.862016716608671,-1.2346088357223834,34.49973814670647,0.25171048544658703,1.6986736608271902
S1,V,True,0.7779675000347197,1.076351208258228,3.3303855747467215,1.871656683768999,4.048909917356575,2.8917520395623635,49.26533259250351,-0.09693976236256778,-0.12570750622345767
S1,V,True,2.324673814990092,3.46272601925118,0.5094394130815529,4.4730812699991604,0.8849761691605325,-0.34930385938980635,52.01429697969525,0.03208678964450445,-0.06943872252824253
S1,M25,True,0.7645464179804549,-2.9467702763130594,1.8885298352522404,-2.2100299162657486,1.265284009008152,27.1153021865377,22.0224986727506,-0.3668747104610987,-0.4812289540052607
S1,SL6,False,0.33791613997891545,1.9667675295334852,2.895138249682172,0.3658477420084134,1.7169303124585444,,,,
S1,M15,True,1.431249859975651,-3.052238068995398,1.7128463942149756,-3.0781350396553484,2.013850538795912,15.837132684682135,20.92492247527689,-0.10652027908058748,-0.1107682121105899
S1,SL6,True,1.4978965939953923,-0.8882821052550873,3.38540321106417,-1.5781109019437614,4.071082400800444,1.8933317038708544,22.17430858156234,1.098839709574905,-0.4326694902125069
S1,KV,True,1.3502442560275083,3.474586969927988,0.421005211852114,3.610759773868841,1.2416655452001053,-1.7716975781355018,37.920854979540046,-0.15117190832763666,2.1551099403542
S1,K,False,2.4046002280083485,2.3483313191130666,2.5952533625202534,0.4280272512474873,4.333779228601887,-0.5044149900069215,20.55276684768986,-0.05757317270698273,2.975878810107361
S1,K,True,2.3512264810269703,0.9506788278356059,3.3684135384933245,0.42706346046965504,4.593102788680918,0.15131067917260313,21.36640966638296,-0.16674338502650649,4.750211362152413
S1,M5,False,3.3221851180423982,-1.9649099824198464,2.8963992751322873,1.4339885827688958,3.5047170460322308,4.28747276026466,22.094368545136152,0.06369463158791107,0.3951899958940717
S1,K,False,3.0965366659802385,1.84777544641556,2.9724948948019714,0.404890977025786,4.868813881056106,0.09914781222520062,21.282517572736694,0.4264512547290323,4.051121561595983
S1,SR6,False,1.5647414179984482,-2.454390943723259,2.495188388753292,-0.8030336534221705,4.258103412301439,1.1722390466289871,22.426836009095677,-1.056502397896308,-0.1755415092997314
S1,M10,True,2.2845844869734715,-1.5457519119465748,3.1401673564817383,-0.8565372804761783,3.9086439380827547,9.460167613782225,21.404597450255284,0.19850483635524807,0.073192166772971
S1,V,True,2.0845117069548,1.4808348038675792,3.171297570972246,0.6584297330558184,3.7028242992551617,-1.6541825853491332,52.3740094344491,-0.0735379129230343,-0.02568990959054611
S1,V,True,1.7630987929878756,1.0970292583466321,3.323631568981652,0.5369626753060259,3.982874068216455,-2.6390454593544628,50.336845694941594,-0.10748783290683186,0.016337113809742912
S1,V,True,0.671222205972299,3.494166881469641,0.20198466387506286,2.983660596028304,0.70807702020878,-4.13254011108603,51.74302609900168,-0.26790322314243786,0.08239562806992291
S1,V,True,1.2555963580380194,-2.028493246711072,2.852229855402186,-2.2003893607105622,3.9279244607982684,0.9771713090499377,50.77516659516712,0.022088412350909185,0.19607119718217084
S1,N,False,0.9244883690262212,3.3346660025551573,1.0630158283877091,0.9057020838453655,1.94444083353852,1.8063483078697409,21.854112116644487,0.06626327211940135,-0.44666212642122455
S1,SR8,False,2.73460302798776,-3.4608346331450384,0.5221337395953727,0.4704449307769898,4.528030877417344,-0.7976427848285539,22.014797978137203,-1.7538682800662642,0.031202719977272263
S1,V,True,0.6823756636735052,-0.8393998683385913,3.3978534195920163,0.1359579590128892,3.488731360043232,-3.1575275777232146,52.04240724599549,-0.02843378725134493,-0.3881472151262453
S1,M10,True,0.6979274100158364,3.4324740415937693,0.6841943830410581,4.220024115160614,0.4458620877962524,11.00281893168091,22.92684739435464,-0.15429662243565398,0.18078032161468227
S1,V,True,1.124632899009157,3.4974061533936425,0.13472267145617164,3.1253725556663,0.9428174431096442,-2.2504061450270565,49.01300172124141,-0.060295661030471036,-0.14077325836612462
S1,SR8,False,1.7646090249763802,-3.296392955904809,1.1763475167913406,0.02988516324596107,4.8384471166186565,-1.5576500405413751,20.96965435952796,-1.8426123213538128,0.7188265751608229
S1,SR6,False,2.135539893992245,-3.499219761834617,0.07389897418832925,1.0777811021182395,3.5500260978952296,-1.2669213489002686,21.46977763742508,-0.907308485225208,-0.22182536600242864
S1,M10,True,1.7512255999608897,1.549655158241343,3.1382429623176087,0.483458754054589,3.657515100293448,10.305952313572906,21.28287547552821,0.18545170981336004,0.4953276595914478
S1,M25,False,0.17791088100057095,-0.3217077273690779,3.485183515706314,-0.6753004846293219,1.6740316201324137,,,,
S1,KV,False,1.3862931780167855,1.8374169198322337,2.9789090390131463,0.1152009467067364,4.247499065968421,-0.7825175192280653,36.41575515917934,-0.13843219888089014,1.9999207200199232
S1,M5,True,1.671236583031714,3.2411161398552286,1.321047375369234,2.934013308875341,1.2951691722541132,5.87280064408958,22.000649677476765,0.02696352511529771,0.1835441550496195
S1,KV,True,1.027661390020512,0.3020069641077085,3.486945912059785,1.0464502527055302,4.464404946517949,-4.276668218048202,34.488291781764566,0.6072968495367329,1.9491490876138329
S1,V,True,0.6253527795979753,1.7702572917926784,3.0193027540899,2.2948824426291794,2.689032770773064,-3.0359754783943345,54.77064596091432,-0.016144421134558686,-0.14577827003708502
S1,SR6,False,0.7190551573149861,1.1468724262866157,3.3067633174788083,-2.209490336010937,2.122273239950684,0.2460317757048152,20.75283613978723,-0.8155813550820291,-0.2981380786198204
S1,V,False,0.6546677019838244,-0.4882204615257344,3.46578140986237,1.5215041142548769,4.09778297553351,-3.741727144029312,51.22356960575617,-0.010083047163778742,-0.1983182197552775
S1,KV,False,0.800670832275413,-2.675532063292419,2.2564414856792125,1.26882812351662,1.2299531471140743,0.6876122294560555,33.57846032199022,0.13623918274975258,-0.0025194749110317998
S1,K,True,0.6531129010263832,2.21073903677265,2.713417201848904,2.89304833066699,3.236262288896224,-0.46999913086267503,22.384531356698428,0.3097874507383057,4.452628854702637
S1,V,True,0.5102327562281862,1.3068459565274742,3.2468682828084963,2.0740713854107793,3.227715494529369,-1.106970803151114,49.90074941980153,-0.40248480736736136,0.14651496314906476
S1,SL8,False,0.8977815122762696,-3.490749428655845,0.25429987483066124,2.692770781063297,3.5889422046600514,0.09465472670234154,21.22866225885967,1.4930718633929028,-0.29064238963081146
S1,SL6,False,0.6562863985793665,-0.09480032292953673,3.4987158928344635,3.452984080563753,1.363595231593084,3.784869241637316,20.46490259229108,1.119458298027086,-0.5030051157562695
S1,V,True,0.9129099890422075,3.4569136495780466,0.5474924833830936,4.208352911292185,1.599431073556201,-1.2661219151921728,51.12326396198976,-0.13869232988925342,-0.24949069182132896
S1,V,True,0.6114334460338577,-2.7632841448794703,2.1480830371886785,-2.5625273695516517,1.7829660012260846,3.7031196521793617,53.72595159790305,-0.001531837988334926,-0.2539885434001122
S1,V,True,0.6300114146200941,-3.3104940702838435,1.1360585418962843,-3.02695788583418,0.7809988375486879,-2.685938715508371,48.41390581973998,-0.08721975228656771,0.02567010644892918
S1,K,False,0.5771378281526268,0.3758980752244563,3.4797558300895983,3.841331222518385,1.9557523455761736,0.3200298044403902,19.94336269791138,-0.34674741882896915,3.1363255953064098
S1,V,True,0.544198484032415,1.2806669264361117,3.2572829511009145,2.530124162142599,2.683710270870183,-4.9595018591509765,50.430016178854494,-0.20088531469434165,0.030534490070550025
S1,SL8,False,0.7381820850167423,-3.1640231373368946,1.49631466824221,3.2389400231745027,2.8702842019580825,-1.706486543499523,23.246757869822265,1.4082646974620971,-0.5697015766343213
S1,KV,False,1.8949923711968588,-1.6345002393880188,3.0949004777925424,-1.8592562865486124,1.0687218660414808,0.19732264997365265,36.305001538158386,-0.022772837897780226,1.7463479975404073
S1,K,False,1.11433910651505,3.1429842184163888,1.5400162995194309,-1.9760465887573957,1.648203408553219,0.8294463417343865,21.32505413082055,-0.9575344152770032,1.9446557430611648
S1,V,True,0.8516067257756368,-3.435145672209848,0.6706520787248431,-2.9113402657575937,1.544304408136662,-0.8777054613019004,49.15513602977602,-0.051190982408080316,0.09101682975056256
S1,KV,True,1.9012501582568515,-2.07617379045154,2.817712262073984,-2.1892456885527722,1.6948955451176513,-1.0873760146361633,35.614373204173866,0.12599590100421454,1.2990106739481788
S1,N,False,0.645340184786357,-1.483376777341466,3.1701093571742986,3.4654864010249438,2.0937523945358776,0.2082552388619048,21.841976697956987,-0.0822096959267238,-0.8174475765822212
S1,KV,False,0.8109216348174961,3.4959438551021007,0.1684534415613484,-1.9191260656515847,2.2269055377904694,0.4388644971290703,36.158651435462346,-0.2192338712520015,2.3479188843500416
S1,SR8,False,2.0286330615989865,-1.103220062670642,3.3215817757991424,-2.74532784179148,0.6751845895379393,-0.7445986173401593,21.86021996114513,-1.6996387941685067,-0.12417913261544294
S1,KV,True,0.9370777175687256,-3.2873531283128883,1.2013781293878585,-2.7960458579883922,0.21024670057859174,0.7545200417671809,33.61775779700437,0.12779588264659356,0.9227971022223721
S1,SR8,False,1.0459298036657274,2.948469518317808,1.885875791124844,4.455851723755578,0.40997594503828705,-0.30797953066416994,22.72824576429292,-1.8432057563682176,0.18589587262110574
S1,M5,False,0.8843360506454485,0.6489439776296005,3.4393126804491434,2.5908130758507486,3.5391038059526587,3.8690453960881834,22.446888751645208,0.090124614167315,-0.4184296776682964
S1,SL6,False,1.0956746454220267,-1.7714775604544075,3.018586962935887,4.080565690026739,1.904070998848593,2.5564069893523182,20.66279577098921,0.9321634230585868,-0.09372400712834657
S1,KV,False,1.3128818390397357,-2.568308984194878,2.3777697453083797,-1.0490675842608252,2.301867009832506,-0.0810468056019431,34.67275890118441,0.16714347672177046,2.1925187752479927
S1,N,False,1.3496370419487358,1.7511670159159032,3.0304148366796566,3.9984218295605616,0.5135018037262578,0.5115242880271924,22.210363761613173,0.06038487950397256,-0.5224484820495279
S1,V,True,0.6676373639181257,-2.4675674096318985,2.482158552333537,-1.701340246141834,1.7477263887935917,2.4753267969968937,48.603150590675675,0.00039414139862972177,-0.001981145282880786
S1,K,True,1.0816773487068714,-3.4793139579431145,0.3799662906919762,-2.3586487185011045,1.168233285243526,0.2986349224374356,20.867833401469948,0.2056854924496104,3.264280013804706
S1,K,False,0.9906256840396674,2.3925844664394087,2.5545135683634275,-2.3387134493865926,1.3397180383957017,-0.06727637514075012,22.60666021279296,-0.0071039067536225265,4.8983526388206835
S1,M15,True,0.6856074689291418,-2.7342476101477824,2.184923341081133,-2.7944180886530767,2.0688692755385727,14.865136800164175,23.08755559771487,-0.21254298323344453,-0.5802180574213399
S1,SR6,False,0.9045088162552566,-2.1974802504093125,2.7241660281746825,1.1862782320726395,3.1023712135623613,-1.332474141984278,20.64100466477872,-1.0363649786282234,-1.0694881676137145
S1,SL6,True,1.3449971979716795,-1.5724440189495583,3.126886599681824,-1.9617548189400895,2.424767544548986,0.8312076275938245,23.157111523360747,1.1462692240627357,-0.16706660327902872
S1,KV,False,0.7019725730298088,-1.6648844181600957,3.0786620266225584,1.4561894297421798,3.7373214162435215,0.15880001233254545,34.9863612228407,0.4756438974831584,3.304014428736953
S1,V,False,1.0062490724511446,-0.15711962981025948,3.4964715674417097,-3.0474694538368214,0.6317944881737396,3.3760921907792234,48.52712477375954,0.048345354103168536,-0.09676053506895926
S1,SR8,False,0.9886190250581132,0.9034865020109328,3.3813772550077945,2.698524439742509,2.2766797974157407,-1.9508160975074704,20.391465825820426,-1.3372307342639138,-0.8128409211454177
S1,M15,False,0.8883451108215379,-1.9810195268010815,2.8854049342220267,-0.13249295340899442,2.790322880746571,15.148345572728855,20.242428889603712,0.3602530875471964,-0.252328884888726
S1,KV,False,1.3598522359831258,-2.772477945763037,2.136203651400673,4.438245373448785,0.6985008184795789,-0.12804886855963105,36.9702013949325,0.13653598558596622,1.8086100207529452
S1,KV,False,0.5930677930414677,-3.497246091604005,0.13881561425327088,3.7595581302516927,2.2897715587468275,-2.500956972244694,34.92221195812861,0.25941240223493306,0.7359803308655186
S1,M25,True,0.6666463812990114,2.39221147930352,2.5548628609552537,3.224902296786872,1.8184467504542523,24.886279071010474,21.669099836809288,0.6389881083820994,0.10623321043783306
S1,SL6,False,1.2398348183911294,-3.1039227403345286,1.6173013392791686,-1.3402932001464851,2.1999355565046845,0.8145112727025562,21.859183650270253,1.1135754936134106,-0.1022894260720181
S1,M5,False,1.616399600878358,-0.657804618635322,3.437628991572831,1.8788490825800428,3.815701952409413,4.790831697203831,22.32346392518889,0.28244575180640696,-0.14519632169854396
S1,SL8,False,1.7935765938395636,2.8301932520007997,2.0591275230857224,4.019405904560451,1.1838202881344768,-0.092407019236191,21.820351150378574,1.6465908835292735,0.2573306468776924
S1,K,True,1.165310392974876,3.4830295109006086,0.34424617092346205,3.745480965534634,0.24046712824887065,-0.4410275367216627,22.010231870583087,-0.26129092828664513,2.523187571042236
S1,KV,False,2.7496644559660925,2.088972066178897,2.808237117254216,3.790669951573927,-0.4968961595485594,-0.3167205740664372,35.89422130001248,0.09216743364357008,1.8132391988360883
S1,K,False,2.0904873359734197,1.9222886302092876,2.924860068818353,4.355247405415276,0.7563123423277817,-0.9125569653823504,20.77540123572515,0.5368822648486757,3.491646928465576
S1,SR6,False,1.609560397279449,3.4946644451125866,0.1931849271189041,2.557132526789448,3.605873801850484,1.318127392037243,22.3067753889035,-1.1074928388524752,-0.8499101523615598
S1,K,False,1.4580665629971774,-1.6477414087523443,3.087871151761816,4.324093574823007,0.27449318966602737,1.143552954225522,21.312491218737517,-0.056635947425146924,3.381398910156764
S1,K,True,1.5732096109539266,-1.8073577484858918,2.9972417268195115,-1.1820490515180917,3.4430273573416583,0.7288994584233173,20.824317814276547,-0.09810620940221232,4.930065752132639
S1,KV,False,1.7973249100157993,0.3943378633862373,3.4777144289748665,4.247380306937913,1.6746011631107192,-1.8882097781522589,35.770498758315775,-0.08635655471765505,1.765187796300141
S1,V,True,0.8971152945701035,-2.9289198915620607,1.916097144930832,-2.5464365051490065,1.3365963960966272,4.210604065909357,48.85075283557596,0.09325836333434112,-0.029020815157689388
S1,M10,True,0.9673284458937126,3.4056480606428434,0.8071934632042308,4.117646182497895,0.3014522734879821,10.280483108203367,22.829589398664226,-0.2957524880243225,0.0685767239399145
S1,K,False,2.180337276652456,-2.2340172413425843,2.6942841285551293,-2.505241904638215,1.2473535894937091,-0.1187202239291878,22.086752411922408,-0.07954695702781392,3.10284977836478
S1,M25,True,0.6082429672125729,-0.4053087228784561,3.4764529105337574,0.9106245842011644,3.2260887051435585,24.982997980568218,21.387238207915512,-0.08207311351160118,0.2908790831109885
S1,SL6,False,0.9958529438721018,-3.4989979973883965,0.0837437416885101,2.8551381098926987,3.933040195054376,1.026238187904661,21.473972736757812,1.1614092002764682,-0.1903985849241655
S1,SL8,True,0.7613326016459614,2.134453658068865,2.7738254417963004,2.7176230387836005,2.9491446505250187,1.5937094802511618,21.214090030235415,1.710683601720527,-0.004518247063317479
S1,V,False,0.7462461945479737,0.015903056840581447,3.499963870211109,1.4886248314756805,3.460245105974069,4.7480328568461605,55.57217167800171,0.005053114965356976,-0.17926884173635255
S1,SL8,True,1.5923040900751948,-3.0769715046128443,1.6680067025646423,-3.3153999748494067,0.8310852963009092,-0.050667146384000716,21.28542295750125,1.6334369329496286,0.08615062656958426
S1,K,False,0.9302080310126768,-3.4353812464144107,0.6694443156709676,1.4452516067397196,2.999826480325838,1.8264305933604477,20.740219517615763,-0.7923817998853053,3.3643815008222497
S1,SL6,False,1.008388540139422,-1.347798771459454,3.230083353669436,0.22486646485097692,3.380075862543708,0.4992088822043613,22.085606409768733,1.3960385126907446,0.19686759044078486
S1,M15,False,0.8032708630338312,-0.8337300460473193,3.399249065649344,0.5390931848493699,4.073880693242256,14.359038448255287,23.238554548121375,-0.04761171744342325,-0.4797127251399293
S1,KV,False,1.2111965390350672,1.9702969764211624,2.892737427542573,3.796865735464368,2.837612393613417,0.0682919523398861,35.187024531678844,-0.3651839455993346,1.6637114931452504
S1,M15,False,1.051960911084898,-2.5453294691373443,2.4023525747776926,-0.9506313394107759,3.2097323210176136,13.787681646523161,22.582280205876568,-0.42193354019194995,0.3836717769274217
S1,K,False,1.4783840586943553,3.488349720152192,0.2853352938458947,0.9636877707399772,3.950600588655781,-1.3932165485425116,20.376058530738455,0.5666583897976579,3.774696436352421
S1,M25,True,0.6873385160164909,2.2216393754374493,2.7044996737855045,2.9081299334507387,2.396489564561243,26.14937832178225,22.02881941801312,0.08275536178185121,0.24116204558423016
S1,SL6,False,1.907624112056568,-0.05881996298428172,3.499505709661656,4.516404335998558,0.9755089705214016,-0.04703850747711158,22.65967420870699,0.7972074464470892,-0.4200721133020896
S1,V,True,1.1622984640588985,1.5278779392009336,3.1489028252556652,2.190695587604685,3.617374293782177,3.7248485706464423,49.11238961585032,-0.00916742005891706,-0.056086640651935145
S1,K,True,0.9563131428295748,0.6223081990045439,3.444231772899687,0.8626311100937074,4.663721863394377,0.40203372291438855,21.45673349803046,-0.3621923780452246,1.0103939484839923
S1,K,False,0.997626993175596,2.512493388342484,2.4366733415735693,4.973590224470106,-0.4328365400906166,0.2631648395712081,21.27615373872127,0.5965320344064042,4.414198989803098
S1,M15,True,1.0020660560112449,-3.4153977373689197,0.7648910350992879,-2.5002015477762853,1.020903913144389,15.351508416625586,22.623919094332088,0.17725362028752378,-0.325836575304875
S1,K,False,1.537240411969833,2.5261758717708176,2.422485390024664,-3.6257020612943927,0.9640261357756809,0.1077895079351011,22.33797212622386,0.21208093956365007,2.504449633745378
S1,KV,True,2.205230644438416,0.8898965760739597,3.3849791851489783,1.4561613604101944,2.9306394527580695,0.9829235927510972,34.82531292710482,0.18313543668110985,1.9277214695741824
S1,KV,False,0.08447023201733828,-3.4715413898694303,0.4454215738190346,-0.14171195963799674,1.8094768803324957,,,,
S1,KV,True,1.2712284822482616,2.8166242113111006,2.0776496461762077,2.9682367074112648,0.7736309739599839,-2.2294109439187078,35.24425708886506,0.14231000247046194,2.9788537930438137
S1,V,True,1.2975883542676456,3.3334438882959216,1.066841995603177,2.5238203057817605,1.603657241504902,-1.982411290421624,51.02583248552925,-0.16195332803086213,-0.12179453028183848
S1,SR8,False,0.9652078670333141,-3.4917345064702823,0.24039579098797975,3.203458437306188,0.765918588355321,-1.0438947288317308,21.32853078905314,-1.7440228790013468,-0.10532620484296623
S1,K,True,0.776079439956695,-2.7152258047283717,2.208517337341314,-2.4428745340159903,2.5169821195771163,-0.7937531995132758,20.654384609131203,-0.7237222898880612,2.5550103590380218
S1,N,False,0.0710039580008015,-0.7476337351162314,3.419216839879588,0.16918646914966035,1.8215277954245497,,,,
S1,KV,True,2.244588851812296,2.5726986119483035,2.3730195642006993,2.7325321995351386,2.257267285177986,0.2976093825039326,34.80860036952268,0.09223771511043073,2.1811123616082244
S1,M10,True,0.7782836342812516,3.4209420938800723,0.7396993918609289,3.2747969009089597,0.8285802871807402,12.077819190304474,22.737279758499884,-0.008334654174774716,0.06908048593509929
S1,V,True,1.5511529273935594,2.314837318277961,2.625172030535846,2.8737616753893613,2.630345370303432,-0.2462966204965937,51.081020800320694,-0.20924093498488727,-0.05318508110293388
S1,K,False,3.070969643013086,-3.3974190645231355,0.8411561686243192,1.5877511633015182,3.9298524836500777,-0.0075389346093857066,21.539997232527877,-0.2875187909623301,4.111609976666779
S1,KV,False,2.5785511761787347,-1.0259959533227705,3.3462415190427155,0.2598048670730885,4.655282297919992,-0.8780257827966125,36.158868596439866,0.008291554382764226,1.7327162484859906
S1,SL6,True,2.897801343991887,1.0405165869238844,3.341754813318337,0.8946164305182893,4.291844179954873,-0.30488142605508983,21.704110950173416,1.032925961054309,-0.13496492639853513
S1,M10,True,0.7380525449989364,0.7926194944850674,3.4090694238988792,1.5038807718100624,3.5615946763022253,8.326144467308337,21.10322444992255,0.009359174277568369,0.8380030958159559
S1,V,True,1.0844520761165768,2.231497925844018,2.6963710810928543,1.9849300489200699,3.6464290056702273,-3.940198352366963,53.550753258998526,0.01522503885703351,-0.2682326435121636
S1,KV,True,1.7776364586898126,3.166616442148749,1.4908186705006063,3.1571855946653558,1.5732904770674536,-0.9999229464784776,35.33803446892064,0.19343125156418148,2.4080139975158845
S1,M15,False,0.08455307799158618,-1.5284639149237669,3.148618436834783,0.3104165333987409,1.7477792664823375,,,,
S1,KV,True,2.097756957693491,-3.1989705180292645,1.4200660635264757,-2.8809918714076788,2.1155554726387042,0.5216313323611333,34.023862652873724,-0.15640761551597399,2.0338452299006557
S1,M5,False,2.804357635381166,-1.1576819345448832,3.302994480532538,0.3933228399149352,4.0166151300673185,5.523535073444051,22.118828340775572,0.05956537195833993,0.05197353358754473
S1,KV,True,1.2716481099487282,-3.4881581576744165,0.28766763295411085,-3.377465625529584,0.8488248948715155,-1.2074312352315817,35.26926272043918,0.024670841760069832,1.81188824587608
S1,K,False,1.4585326829692349,0.2646932920829905,3.4899767135507176,3.738493236859119,1.293240708106161,-0.7395321322515542,20.973571775227803,0.7242735281966651,3.5645131387573836
